"id","projectName","startCommit","endCommit","transformType","transformTypeId","transformSum","RelatedMethodsNum"
"40","codec-socks","17d566fa5385abb3c046042ce50f6ad7965ee818","bd0059938fe09cdc42fc4557904c5f625cc4f58c","SWITCH_EQUAL_SIDES","14","1","1"
"42","codec-socks","bd0059938fe09cdc42fc4557904c5f625cc4f58c","a93dff286fb4a56641caa0facd90441cbc421ffa","LOCAL_VAR_RENAMING","0","1","1"
"43","codec-socks","a93dff286fb4a56641caa0facd90441cbc421ffa","735b74e3f885ff44062dfbe4a422a9460872f4ce","SWITCH_EQUAL_SIDES","14","1","1"
"2","codec-stomp","735b74e3f885ff44062dfbe4a422a9460872f4ce","eb99aa3d813a50a0aad71c11b9d68718b6d8f416","REVERSE_IF_ELSE","3","1","1"
"3","codec-stomp","eb99aa3d813a50a0aad71c11b9d68718b6d8f416","8af8653cee41307a32ee8e5aa3de8d25795d61be","SWITCH_EQUAL_SIDES","14","1","1"
"4","codec-stomp","8af8653cee41307a32ee8e5aa3de8d25795d61be","0ff74bd6b3895c2667071cfe5ddbb4df1017f612","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"5","codec-stomp","0ff74bd6b3895c2667071cfe5ddbb4df1017f612","8a256c4ac592312b30b2d6d8ca3174a2cd68af39","CONDITIONAL_EXP_TO_SINGLE_IF","5","1","1"
"6","codec-stomp","8a256c4ac592312b30b2d6d8ca3174a2cd68af39","57394621f18f053747d9c3d12cc677db003d255c","STATEMENTS_ORDER_REARRANGEMENT","10","1","1"
"7","codec-stomp","57394621f18f053747d9c3d12cc677db003d255c","53ab82259a8e3881ff722ee0b0d3e0b649456317","FOR_TO_WHILE","1","1","1"
"10","codec-stomp","53ab82259a8e3881ff722ee0b0d3e0b649456317","ad216e25400e9050d9b97cab3c624b2fe64b59ae","PP_TO_ADD_ASSIGNMENT","6","1","1"
"15","codec-stomp","ad216e25400e9050d9b97cab3c624b2fe64b59ae","4997ab16361c2aa783b5ca0073e1fc4fa0340637","LOCAL_VAR_RENAMING","0","1","1"
"30","codec-stomp","4997ab16361c2aa783b5ca0073e1fc4fa0340637","75674af7ecbc05ab50aa4b28cb0f39aa4d3075db","LOCAL_VAR_RENAMING","0","1","1"
"41","codec-stomp","75674af7ecbc05ab50aa4b28cb0f39aa4d3075db","c2ca3ea1d0727875d7fd47077976328d329997b9","LOCAL_VAR_RENAMING","0","1","1"
"48","codec-stomp","c2ca3ea1d0727875d7fd47077976328d329997b9","e10f65477cde1171ba2e113871cffe0c7e9a980e","LOCAL_VAR_RENAMING","0","1","1"
