"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\netty","[6d9b23fe0027505e16e1e4ebdea4e71b6b29d473, d9764ce4d3782f3377d1dfd382f1af725e15ea06, 88dd131561db3ed86506a1df387514c2384245ad, 6d9b23fe0027505e16e1e4ebdea4e71b6b29d473, 8b62dfb3cc46cee876d50ee3d1631d8d0d730d6b, 88dd131561db3ed86506a1df387514c2384245ad]","[NO_NOISE, NO_NOISE, [testsuite/src/main/java/io/netty/testsuite/transport/socket/AbstractDatagramTest.java|RENAME_PARAMETER]]","[configure, newSocketAddress]"
"E:\project-DataSets20240920\netty","[7f7f1a8152f0b994d8bdfcbf538aac0e82dc13a2, 8b62dfb3cc46cee876d50ee3d1631d8d0d730d6b, 7af483f74913b6e26f7db51b1640f27e7937d627, 7f7f1a8152f0b994d8bdfcbf538aac0e82dc13a2, da7e9cdf1cdeaf3e426c6b9785344cb4feece318, 7af483f74913b6e26f7db51b1640f27e7937d627]","[NO_NOISE, [testsuite/src/main/java/io/netty/testsuite/transport/socket/AbstractDatagramTest.java|RENAME_PARAMETER], [testsuite/src/main/java/io/netty/testsuite/transport/socket/AbstractDatagramTest.java|RENAME_PARAMETER]]","[configure, newSocketAddress]"
"E:\project-DataSets20240920\netty","[fc68900a855522ffd8c306df7c510ce9e5536fe0, da7e9cdf1cdeaf3e426c6b9785344cb4feece318, 25b37123f569e529e66a15a3fcd56e0fa5c6901c, fc68900a855522ffd8c306df7c510ce9e5536fe0, 845b663211b864f68cd7e5652afb8b0c2ff5cbb8, 25b37123f569e529e66a15a3fcd56e0fa5c6901c]","[[testsuite/src/main/java/io/netty/testsuite/transport/socket/AbstractDatagramTest.java|RENAME_PARAMETER], NO_NOISE, [testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketGatheringWriteTest.java|INVERT_CONDITION]]","[channelReadComplete, configure, exceptionCaught, groupInternetProtocalFamily, internetProtocolFamily, newFactories, newSocketAddress, socketInternetProtocalFamily, testGatheringWrite0]"
"E:\project-DataSets20240920\netty","[6850083253946adc7a5ffcf8529eae459c670d44, 845b663211b864f68cd7e5652afb8b0c2ff5cbb8, 646ce7afbc97c46e2cb949617856a3c0115400fe, 6850083253946adc7a5ffcf8529eae459c670d44, cae351eacd5b40554543b617fc3582f0cb87339e, 646ce7afbc97c46e2cb949617856a3c0115400fe]","[NO_NOISE, NO_NOISE, NO_NOISE]","[testGatheringWrite0]"
"E:\project-DataSets20240920\netty","[b32ae6a80100d57a5d1d49aeaebaa4f0a3cecb0c, cae351eacd5b40554543b617fc3582f0cb87339e, c9934f1e39ad63266652cba0b9e11ea5c01e53e6, b32ae6a80100d57a5d1d49aeaebaa4f0a3cecb0c, db78702417d8c3462dc67d37723d08b217ca4124, c9934f1e39ad63266652cba0b9e11ea5c01e53e6]","[[testsuite/src/main/java/io/netty/testsuite/transport/TestsuitePermutation.java|RENAME_ATTRIBUTE, testsuite/src/main/java/io/netty/testsuite/transport/TestsuitePermutation.java|RENAME_VARIABLE, testsuite/src/main/java/io/netty/testsuite/transport/sctp/AbstractSctpTest.java|RENAME_PARAMETER, testsuite/src/main/java/io/netty/testsuite/transport/socket/DatagramConnectNotExistsTest.java|RENAME_PARAMETER, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketExceptionHandlingTest.java|RENAME_PARAMETER, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketExceptionHandlingTest.java|RENAME_VARIABLE, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketReadPendingTest.java|RENAME_ATTRIBUTE, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketReadPendingTest.java|RENAME_PARAMETER, testsuite/src/main/java/io/netty/testsuite/transport/socket/SocketReadPendingTest.java|RENAME_VARIABLE], NO_NOISE, [testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServer.java|RENAME_VARIABLE]]","[AcceptedChannelCounter, EchoHandler, StartTlsClientHandler, StartTlsServerHandler, TestHandler, TestNumReadsRecvByteBufAllocator, TestServerHandler, TestsuitePermutation, allocate, allocator, attemptedBytesRead, channelActive, channelRead, channelRead0, channelReadComplete, compressHeapDumps, configure, createExecutor, createGroup, data, destroyGroup, exceptionCaught, guess, handleException, incMessagesRead, initChannel, lastBytesRead, main, newFactories, newHandle, reset, shutdownExecutor, testConnectNotExists, testGatheringWrite, testGatheringWrite0, testGatheringWriteBig, testGatheringWriteNotAutoRead, testGatheringWriteWithComposite, testGatheringWriteWithCompositeNotAutoRead, testReadPendingIsResetAfterEachRead, testSimpleEcho, testSimpleEcho0, testSimpleEchoNotAutoRead, testSimpleEchoWithAdditionalExecutor, testSimpleEchoWithAdditionalExecutorAndVoidPromise, testSimpleEchoWithAdditionalExecutorNotAutoRead, testSimpleEchoWithVoidPromise, testSimpleEchoWithVoidPromiseNotAutoRead, testStartTls, testStartTlsNotAutoRead, testSuspendAndResumeAccept]"
"E:\project-DataSets20240920\netty","[5e365395e69db4262de9b5e07f987ed193a8cbc4, db78702417d8c3462dc67d37723d08b217ca4124, e67555384be31b9c0ccd0c45040ac8cc5235cd0c, 5e365395e69db4262de9b5e07f987ed193a8cbc4, 311337413944b02bd4a99d7d85eab429fbeed181, e67555384be31b9c0ccd0c45040ac8cc5235cd0c]","[NO_NOISE, NO_NOISE, [testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServer.java|RENAME_PARAMETER, testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServer.java|RENAME_VARIABLE]]","[main]"
"E:\project-DataSets20240920\netty","[c8710dbf12a37d915281dee3c8d7b2cffe1b8ab5, 311337413944b02bd4a99d7d85eab429fbeed181, 0fdca992e9f7ebcc84ef17f2c4058ad2cf0e9fda, c8710dbf12a37d915281dee3c8d7b2cffe1b8ab5, 097d65008bba10622d17478daee4b9b5a365179c, 0fdca992e9f7ebcc84ef17f2c4058ad2cf0e9fda]","[[testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServer.java|RENAME_PARAMETER, testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServer.java|RENAME_VARIABLE], NO_NOISE, [testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServerHandler.java|RENAME_PARAMETER, testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServerHandler.java|RENAME_VARIABLE, testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServerInitializer.java|RENAME_PARAMETER, testsuite-native-image/src/main/java/io/netty/testsuite/svm/HttpNativeServerInitializer.java|RENAME_VARIABLE]]","[HttpNativeServer, channelRead0, channelReadComplete, initChannel, main]"
"E:\project-DataSets20240920\netty","[71401d78c580647b71fc01b7dd62473a8c278952, 097d65008bba10622d17478daee4b9b5a365179c, 33493d82bafbc4b81d3020f8cd09f3e44a5dae61, 71401d78c580647b71fc01b7dd62473a8c278952, fa59fe35bf14411660a0c7f4461838c1e0da624f, 33493d82bafbc4b81d3020f8cd09f3e44a5dae61]","[NO_NOISE, NO_NOISE, [testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE]]","[main]"
"E:\project-DataSets20240920\netty","[bbe07016d76ed5e2a395322ca02d7b2b97368a44, fa59fe35bf14411660a0c7f4461838c1e0da624f, a6acfe4b1ca3e8c7ab0771f982f4fed00db184f7, bbe07016d76ed5e2a395322ca02d7b2b97368a44, 15741429b6ecda195cc429367c3e4d1167a38efe, a6acfe4b1ca3e8c7ab0771f982f4fed00db184f7]","[NO_NOISE, [testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_PARAMETER, testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE], [testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_PARAMETER, testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE]]","[main]"
"E:\project-DataSets20240920\netty","[252bfa971b6d5de2bfaa87585ad7055bafd1a578, 15741429b6ecda195cc429367c3e4d1167a38efe, 727ad21460d65f524cc5af3b33d732a778a04c47, 252bfa971b6d5de2bfaa87585ad7055bafd1a578, 2237627f59f0f621b547bc75fafbcfa95c180489, 727ad21460d65f524cc5af3b33d732a778a04c47]","[NO_NOISE, [testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE], [testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE]]","[main]"
"E:\project-DataSets20240920\netty","[0cb2c63eb907596183fe6995232266136dcccf4e, 2237627f59f0f621b547bc75fafbcfa95c180489, 0329e4bfca35f14f173de824847fa5af7173d3fe, 0cb2c63eb907596183fe6995232266136dcccf4e, 4fbb1122963d3b672028c08b1fa6273f7cb230b0, 0329e4bfca35f14f173de824847fa5af7173d3fe]","[[testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_PARAMETER, testsuite-native-image-client/src/main/java/io/netty/testsuite/svm/client/DnsNativeClient.java|RENAME_VARIABLE], [testsuite-native-image-client-runtime-init/src/main/java/io/netty/testsuite/svm/client/NativeClientWithNettyInitAtRuntime.java|RENAME_PARAMETER], [testsuite-native-image-client-runtime-init/src/main/java/io/netty/testsuite/svm/client/NativeClientWithNettyInitAtRuntime.java|RENAME_PARAMETER]]","[DnsNativeClient, main]"
"E:\project-DataSets20240920\netty","[28af8fa74f7fb79c326e13cb3f2556482cc90ff6, 4fbb1122963d3b672028c08b1fa6273f7cb230b0, ac4cbd461ac8accfa995e6fcd8d57f2f1de3eff7, 28af8fa74f7fb79c326e13cb3f2556482cc90ff6, 9e307b8eda39877799ed7d4f650c8a7668005ff4, ac4cbd461ac8accfa995e6fcd8d57f2f1de3eff7]","[[testsuite-native-image-client-runtime-init/src/main/java/io/netty/testsuite/svm/client/NativeClientWithNettyInitAtRuntime.java|RENAME_PARAMETER], [testsuite-native-image-client-runtime-init/src/main/java/io/netty/testsuite/svm/client/NativeClientWithNettyInitAtRuntime.java|RENAME_PARAMETER], [testsuite-native-image-client-runtime-init/src/main/java/io/netty/testsuite/svm/client/NativeClientWithNettyInitAtRuntime.java|RENAME_PARAMETER]]","[NativeClientWithNettyInitAtRuntime, main]"
"E:\project-DataSets20240920\netty","[891fe13066eb414ce5c06e5fb80da16f1fbfc244, 9e307b8eda39877799ed7d4f650c8a7668005ff4, f73e53c6fe5a99b880c7dd1767d96739ca6406a1, 891fe13066eb414ce5c06e5fb80da16f1fbfc244, 1d06b6af54487b2bb5028e05c720feafdf38c9de, f73e53c6fe5a99b880c7dd1767d96739ca6406a1]","[[testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_PARAMETER, testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_VARIABLE], NO_NOISE, [testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp1Handler.java|RENAME_VARIABLE]]","[channelRead0, main, run]"
"E:\project-DataSets20240920\netty","[e8239ed06dfebb70d65c9bf55eb40b3821a0cc4e, 1d06b6af54487b2bb5028e05c720feafdf38c9de, 24450dc68aee57bb233c6a698e2ec95ae194a17e, e8239ed06dfebb70d65c9bf55eb40b3821a0cc4e, 2f3787105ffd2cbe22dd03616c61602232b27614, 24450dc68aee57bb233c6a698e2ec95ae194a17e]","[NO_NOISE, [testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_ATTRIBUTE, testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_VARIABLE], NO_NOISE]","[Http2Server, main, run]"
"E:\project-DataSets20240920\netty","[a31a3993023934c6689645004b5871b3b7cd9b62, 2f3787105ffd2cbe22dd03616c61602232b27614, bb386364dd66c2c4cde8506de785864ccaf60354, a31a3993023934c6689645004b5871b3b7cd9b62, 9965c1cfc561afa1958e8b9a0b64a49a5663ac40, bb386364dd66c2c4cde8506de785864ccaf60354]","[NO_NOISE, [testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp1Handler.java|RENAME_PARAMETER], [testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp1Handler.java|INVERT_CONDITION]]","[HelloWorldHttp1Handler, channelRead0]"
"E:\project-DataSets20240920\netty","[c939aefd0fe03d01958973a96a4f234972d3edcc, 9965c1cfc561afa1958e8b9a0b64a49a5663ac40, 17b6caaf7c472006cedde799b0f37061116929a5, c939aefd0fe03d01958973a96a4f234972d3edcc, 3f8060f56952587ca84629425542f47dfe8a70ba, 17b6caaf7c472006cedde799b0f37061116929a5]","[NO_NOISE, [testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp2HandlerBuilder.java|RENAME_PARAMETER, testsuite-http2/src/main/java/io/netty/testsuite/http2/HelloWorldHttp2HandlerBuilder.java|RENAME_VARIABLE, testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_ATTRIBUTE, testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_PARAMETER, testsuite-http2/src/main/java/io/netty/testsuite/http2/Http2Server.java|RENAME_VARIABLE], [testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerHandler.java|INVERT_CONDITION]]","[HelloWorldHttp1Handler, HelloWorldHttp2HandlerBuilder, Http2Server, build, channelRead0, channelReadComplete, exceptionCaught, handleWebSocketFrame, run, sendHttpResponse]"
"E:\project-DataSets20240920\netty","[3c3a38e84b4a028f79a1b0e07f1926410444da7d, 3f8060f56952587ca84629425542f47dfe8a70ba, 88ba53aeee364186f8cd92989c418c5c6a6e3349, 3c3a38e84b4a028f79a1b0e07f1926410444da7d, ded54d5d8f4b4823d0782f0d8555de1071c728b6, 88ba53aeee364186f8cd92989c418c5c6a6e3349]","[[testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerHandler.java|RENAME_ATTRIBUTE, testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerHandler.java|RENAME_VARIABLE], [testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerHandler.java|INVERT_CONDITION], NO_NOISE]","[handleHttpRequest, handleWebSocketFrame, sendHttpResponse]"
"E:\project-DataSets20240920\netty","[95814169b33ee479d46e671cf2c15adc2328fafe, ded54d5d8f4b4823d0782f0d8555de1071c728b6, 63a9b46fc21ab0eb09c1c8963aa8dc6a68a0d68f, 95814169b33ee479d46e671cf2c15adc2328fafe, 05f6d32c4d8046b1b2c3ce02a6daabe3c8a5c0c4, 63a9b46fc21ab0eb09c1c8963aa8dc6a68a0d68f]","[[testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerHandler.java|RENAME_PARAMETER], NO_NOISE, [testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServer.java|RENAME_ATTRIBUTE, testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServer.java|RENAME_PARAMETER, testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServer.java|RENAME_VARIABLE, testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerInitializer.java|RENAME_PARAMETER, testsuite-autobahn/src/main/java/io/netty/testsuite/autobahn/AutobahnServerInitializer.java|RENAME_VARIABLE]]","[AutobahnServer, channelRead, channelReadComplete, exceptionCaught, handleHttpRequest, handleWebSocketFrame, initChannel, run, sendHttpResponse]"
"E:\project-DataSets20240920\netty","[74af2231243e3c263dd1fbac91945b8ece55e53d, 05f6d32c4d8046b1b2c3ce02a6daabe3c8a5c0c4, 760b163d36d23cdb34ca2b93be501f5b207f861c, 74af2231243e3c263dd1fbac91945b8ece55e53d, c68a804a2d35e11748a16b9107c7b5ad8434c934, 760b163d36d23cdb34ca2b93be501f5b207f861c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[InetSocketAddressResolver, doResolveAll, operationComplete]"
"E:\project-DataSets20240920\netty","[dd8912243ccc16816042a1842f8c42f9e13c6e6d, c68a804a2d35e11748a16b9107c7b5ad8434c934, c3f8f1e949676ec165260dbd9728dbfe5d10038b, dd8912243ccc16816042a1842f8c42f9e13c6e6d, 79ec3596d5f36653a92fe001d7c4ce5e3e5ba54f, c3f8f1e949676ec165260dbd9728dbfe5d10038b]","[NO_NOISE, NO_NOISE, NO_NOISE]","[InetSocketAddressResolver, doResolveAll, operationComplete]"
"E:\project-DataSets20240920\netty","[9bce66105bafaa5cb9b0813b5f841716009ee422, 79ec3596d5f36653a92fe001d7c4ce5e3e5ba54f, 748a285744373e52beb00d9611210f32b7fdb06c, 9bce66105bafaa5cb9b0813b5f841716009ee422, d9b87ec78c4dbe27f1a581d8e91ac894f4998e75, 748a285744373e52beb00d9611210f32b7fdb06c]","[NO_NOISE, [resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|INVERT_CONDITION], [resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_PARAMETER, resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_VARIABLE]]","[doIsResolved, doResolve, doResolveAll, operationComplete]"
"E:\project-DataSets20240920\netty","[5b3c28d44442ff596c48df8b7dba4235db7d86f2, d9b87ec78c4dbe27f1a581d8e91ac894f4998e75, 65915257bccd01c245b564f9aa6827fbf7983282, 5b3c28d44442ff596c48df8b7dba4235db7d86f2, 05354597727fca126bee639e5dd2337b60deb47d, 65915257bccd01c245b564f9aa6827fbf7983282]","[[resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_PARAMETER], [resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_ATTRIBUTE, resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_PARAMETER], [resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_PARAMETER]]","[InetSocketAddressResolver, close, doResolve, doResolveAll, operationComplete]"
"E:\project-DataSets20240920\netty","[2e71bc64d210626a3e388abd9aec795444b2dca1, 05354597727fca126bee639e5dd2337b60deb47d, 8fe3dc6d11bdaf6909086d45a3d8b0ce465fefab, 2e71bc64d210626a3e388abd9aec795444b2dca1, bcd22edcf83612ec535f347a0d4dea9377c110c3, 8fe3dc6d11bdaf6909086d45a3d8b0ce465fefab]","[NO_NOISE, [resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_PARAMETER, resolver/src/main/java/io/netty/resolver/InetSocketAddressResolver.java|RENAME_VARIABLE], NO_NOISE]","[InetSocketAddressResolver, doIsResolved, doResolve, parseEntries]"
"E:\project-DataSets20240920\netty","[0ce6b90064bf5f60fe2ed531023bc7b434b59623, bcd22edcf83612ec535f347a0d4dea9377c110c3, b19f70198266489c92cf84480e1f8a191d5f5404, 0ce6b90064bf5f60fe2ed531023bc7b434b59623, 76b866213a40841967ee8bdc4d07879a87abe8d9, b19f70198266489c92cf84480e1f8a191d5f5404]","[[resolver/src/main/java/io/netty/resolver/AddressResolverGroup.java|RENAME_PARAMETER, resolver/src/main/java/io/netty/resolver/AddressResolverGroup.java|RENAME_VARIABLE, resolver/src/main/java/io/netty/resolver/HostsFileEntriesProvider.java|INVERT_CONDITION, resolver/src/main/java/io/netty/resolver/NoopAddressResolverGroup.java|RENAME_PARAMETER], NO_NOISE, [resolver-dns/src/main/java/io/netty/resolver/dns/DnsErrorCauseException.java|RENAME_PARAMETER]]","[DnsErrorCauseException, HostsFileParser, InetNameResolver, RoundRobinInetAddressResolver, asAddressResolver, close, doResolve, doResolveAll, getResolver, hostsFileEntries, ipv6Entries, newStatic, parse, parseSilently, parser]"
"E:\project-DataSets20240920\netty","[13c44314f27a884d9ab6a376448889e660b7dead, 76b866213a40841967ee8bdc4d07879a87abe8d9, 06b6cacce99b97c9a4f37603eaaa8d3cc50a81a3, 13c44314f27a884d9ab6a376448889e660b7dead, 29e34612fe6c08121ec6944159a26335eab1e692, 06b6cacce99b97c9a4f37603eaaa8d3cc50a81a3]","[NO_NOISE, NO_NOISE, NO_NOISE]","[DnsErrorCauseException, newStatic]"
"E:\project-DataSets20240920\netty","[658bc08bed9f209f4d84e4718a8b2f58acccf873, 29e34612fe6c08121ec6944159a26335eab1e692, 24f889edeee529f0e9c4a8e579dc70a0b280c4cb, 658bc08bed9f209f4d84e4718a8b2f58acccf873, c5ba820c7d9322a6d1dc5e9f72307ea5c25d9308, 24f889edeee529f0e9c4a8e579dc70a0b280c4cb]","[NO_NOISE, NO_NOISE, NO_NOISE]","[newStatic]"
"E:\project-DataSets20240920\netty","[bb00fc55b52c39731bf8dd2d6adcad8cce5920a2, c5ba820c7d9322a6d1dc5e9f72307ea5c25d9308, 55d13a2207bb8815151c35fd9e1e19edaf06678a, bb00fc55b52c39731bf8dd2d6adcad8cce5920a2, 5089de6ab361360016dcad4e78763f94744e069c, 55d13a2207bb8815151c35fd9e1e19edaf06678a]","[NO_NOISE, [resolver-dns/src/main/java/io/netty/resolver/dns/DnsErrorCauseException.java|RENAME_PARAMETER], NO_NOISE]","[DnsErrorCauseException, newStatic]"
"E:\project-DataSets20240920\netty","[55d8cc4cc6cabccf58277a1c98cd0fabba9eed50, 5089de6ab361360016dcad4e78763f94744e069c, 4d60b47505bc37f5049feeda61dffe9678b2eb73, 55d8cc4cc6cabccf58277a1c98cd0fabba9eed50, 01e38aed32bd337c1e0003827da64016ec9dc39a, 4d60b47505bc37f5049feeda61dffe9678b2eb73]","[[resolver-dns/src/main/java/io/netty/resolver/dns/DnsErrorCauseException.java|RENAME_PARAMETER], NO_NOISE, [resolver-dns/src/main/java/io/netty/resolver/dns/AuthoritativeDnsServerCacheAdapter.java|EXTRACT_VARIABLE, resolver-dns/src/main/java/io/netty/resolver/dns/DatagramDnsQueryContext.java|RENAME_PARAMETER, resolver-dns/src/main/java/io/netty/resolver/dns/DnsNameResolverBuilder.java|EXTRACT_VARIABLE, resolver-dns/src/main/java/io/netty/resolver/dns/DnsQueryContextManager.java|RENAME_PARAMETER, resolver-dns/src/main/java/io/netty/resolver/dns/DnsQueryIdSpace.java|INLINE_VARIABLE, resolver-dns/src/main/java/io/netty/resolver/dns/DnsQueryIdSpace.java|RENAME_PARAMETER]]","[AuthoritativeDnsServerCacheAdapter, DatagramDnsQueryContext, DefaultDnsCnameCache, DnsErrorCauseException, DnsNameResolver, DnsQueryIdSpace, UnixResolverOptions, add, attempts, authoritativeDnsServerCache, build, cnameCache, computeResolvedAddressTypes, copy, decodeResponse, doResolve, doResolveAll, doResolveAllCached, doResolveAllUncached, doResolveAllUncached0, doResolveCached, doResolveUncached, get, getCode, getContextMap, getOrCreateContextMap, getOrNewAuthoritativeDnsServerCache, getSearchDomainsHack, maxQueriesPerResolve, maxUsableIds, ndots, newBucket, newBuilder, newRedirectDnsServerStream, newStatic, nextId, nextNameServerAddress, preferredAddressType, pushId, query, queryDnsServerAddressStream, queryTimeoutMillis, resolve, resolveAll, resolveCache, resolveNow, searchDomains, setNdots, setTimeout, timeout, toArray, toCompactAddress, toIPv4Address, toString, tryFailure, usableIds]"
